%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
179, -239.36, -431.74, -394.74, -301.17, 0.000, 0.000, 0.000, 18:46:27.194, 1553269587194
180, -221.58, -426.60, -424.68, -292.75, 0.000, 0.000, 0.000, 18:46:27.194, 1553269587194
181, -202.43, -411.52, -468.97, -291.62, 0.000, 0.000, 0.000, 18:46:27.217, 1553269587217
182, -217.83, -431.91, -473.66, -322.94, 0.000, 0.000, 0.000, 18:46:27.217, 1553269587217
183, -226.09, -423.16, -440.52, -333.35, 0.000, 0.000, 0.000, 18:46:27.221, 1553269587221
184, -211.15, -412.08, -438.26, -306.71, 0.000, 0.000, 0.000, 18:46:27.221, 1553269587221
185, -203.62, -413.18, -488.56, -327.09, 0.000, 0.000, 0.000, 18:46:27.226, 1553269587226
186, -219.39, -425.21, -485.74, -350.90, 0.000, 0.000, 0.000, 18:46:27.226, 1553269587226
187, -236.48, -446.16, -452.07, -350.65, 0.000, 0.000, 0.000, 18:46:27.243, 1553269587243
188, -217.54, -419.01, -453.05, -331.49, 0.000, 0.000, 0.000, 18:46:27.243, 1553269587243
189, -201.15, -421.29, -487.51, -317.37, 0.000, 0.000, 0.000, 18:46:27.257, 1553269587257
190, -218.18, -422.74, -476.17, -337.44, 0.000, 0.000, 0.000, 18:46:27.257, 1553269587257
191, -234.97, -438.57, -441.67, -352.47, 0.000, 0.000, 0.000, 18:46:27.258, 1553269587258
192, -211.71, -415.80, -438.57, -321.84, 0.000, 0.000, 0.000, 18:46:27.258, 1553269587258
193, -205.31, -410.52, -473.39, -311.35, 0.000, 0.000, 0.000, 18:46:27.288, 1553269587288
194, -209.82, -419.09, -468.45, -325.14, 0.000, 0.000, 0.000, 18:46:27.288, 1553269587288
195, -228.89, -432.37, -438.11, -339.23, 0.000, 0.000, 0.000, 18:46:27.319, 1553269587319
196, -215.11, -422.10, -441.62, -319.82, 0.000, 0.000, 0.000, 18:46:27.319, 1553269587319
197, -196.84, -403.78, -470.08, -303.77, 0.000, 0.000, 0.000, 18:46:27.320, 1553269587320
198, -215.52, -427.83, -456.77, -325.50, 0.000, 0.000, 0.000, 18:46:27.320, 1553269587320
199, -225.33, -435.51, -413.45, -332.74, 0.000, 0.000, 0.000, 18:46:27.375, 1553269587375
200, -220.07, -424.98, -422.29, -308.04, 0.000, 0.000, 0.000, 18:46:27.375, 1553269587375
0, -236.33, -404.04, -375.30, -271.33, 0.000, 0.000, 0.000, 18:46:27.375, 1553269587375
1, -247.48, -418.51, -340.16, -284.10, 0.000, 0.000, 0.000, 18:46:27.389, 1553269587389
2, -250.44, -420.01, -319.62, -276.32, 0.000, 0.000, 0.000, 18:46:27.389, 1553269587389
3, -235.20, -404.80, -322.83, -247.37, 0.000, 0.000, 0.000, 18:46:27.389, 1553269587389
4, -230.02, -410.27, -356.20, -246.84, 0.000, 0.000, 0.000, 18:46:27.389, 1553269587389
5, -237.35, -413.19, -340.24, -263.12, 0.000, 0.000, 0.000, 18:46:27.393, 1553269587393
6, -251.60, -423.76, -295.34, -262.21, 0.000, 0.000, 0.000, 18:46:27.393, 1553269587393
7, -240.79, -420.52, -310.12, -249.70, 0.000, 0.000, 0.000, 18:46:27.394, 1553269587394
8, -234.26, -400.17, -323.13, -241.11, 0.000, 0.000, 0.000, 18:46:27.394, 1553269587394
